INTC,ASML,AMAT,AMD,QCOM,TSM,TXN,AVGO,NVDA,date,Price,Open,High,Low,Change %,GPR,GPRT,GPRA,GPRH,GPRHT,GPRHA,SHARE_GPR,N10,SHARE_GPRH,N3H,GPRH_NOEW,GPR_NOEW,GPRH_AND,GPR_AND,GPRH_BASIC,GPR_BASIC,SHAREH_CAT_1,SHAREH_CAT_2,SHAREH_CAT_3,SHAREH_CAT_4,SHAREH_CAT_5,SHAREH_CAT_6,SHAREH_CAT_7,SHAREH_CAT_8,GPRC_ARG,GPRC_AUS,GPRC_BEL,GPRC_BRA,GPRC_CAN,GPRC_CHE,GPRC_CHL,GPRC_CHN,GPRC_COL,GPRC_DEU,GPRC_DNK,GPRC_EGY,GPRC_ESP,GPRC_FIN,GPRC_FRA,GPRC_GBR,GPRC_HKG,GPRC_HUN,GPRC_IDN,GPRC_IND,GPRC_ISR,GPRC_ITA,GPRC_JPN,GPRC_KOR,GPRC_MEX,GPRC_MYS,GPRC_NLD,GPRC_NOR,GPRC_PER,GPRC_PHL,GPRC_POL,GPRC_PRT,GPRC_RUS,GPRC_SAU,GPRC_SWE,GPRC_THA,GPRC_TUN,GPRC_TUR,GPRC_TWN,GPRC_UKR,GPRC_USA,GPRC_VEN,GPRC_VNM,GPRC_ZAF,GPRHC_ARG,GPRHC_AUS,GPRHC_BEL,GPRHC_BRA,GPRHC_CAN,GPRHC_CHE,GPRHC_CHL,GPRHC_CHN,GPRHC_COL,GPRHC_DEU,GPRHC_DNK,GPRHC_EGY,GPRHC_ESP,GPRHC_FIN,GPRHC_FRA,GPRHC_GBR,GPRHC_HKG,GPRHC_HUN,GPRHC_IDN,GPRHC_IND,GPRHC_ISR,GPRHC_ITA,GPRHC_JPN,GPRHC_KOR,GPRHC_MEX,GPRHC_MYS,GPRHC_NLD,GPRHC_NOR,GPRHC_PER,GPRHC_PHL,GPRHC_POL,GPRHC_PRT,GPRHC_RUS,GPRHC_SAU,GPRHC_SWE,GPRHC_THA,GPRHC_TUN,GPRHC_TUR,GPRHC_TWN,GPRHC_UKR,GPRHC_USA,GPRHC_VEN,GPRHC_VNM,GPRHC_ZAF,DGS10,News Sentiment
0.4946297715190153,0.006812757231757616,0.012479180294102832,0.0065222698062094575,0.0134829660924084,0.001501110077252732,0.027039705853223794,0.005516886947134064,1.9808590258699188e-05,2019-01-16,1055.0,1055.0,1055.0,1055.0,-0.0374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49551569506726445,-0.09392783790826797
0.4973102134157117,0.007944680853312902,0.014192951175208413,0.007488521051591007,0.01245701000727134,0.001973691023387625,0.030189173639312616,0.006541360893506126,3.408962806786264e-05,2019-01-17,1077.0,1077.0,1077.0,1077.0,0.0209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4999999999999999,-0.102825827896595
0.5001174539397508,0.009130422607607658,0.01592848548874498,0.008477339034155595,0.011420972831636234,0.002492661538388452,0.03333264681299963,0.007631714554471619,4.941844799291606e-05,2019-01-18,1112.0,1112.0,1112.0,1112.0,0.0325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5089686098654708,-0.09755159169435501
0.5030137977377682,0.010354400405010178,0.01765898289900769,0.009462983219905907,0.010352723852483203,0.003043566895082117,0.036431948694853,0.008772159156707454,6.288374313484502e-05,2019-01-22,1036.0,1036.0,1036.0,1036.0,-0.0513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49775784753363217,-0.09812579303979874
0.5060666710245776,0.011615002537094826,0.019377627091729216,0.010446900898959971,0.009261851878202387,0.003623028030770137,0.039515531182598984,0.009955248802836936,7.777327899886888e-05,2019-01-23,982.0,982.0,982.0,982.0,-0.0521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5022421524663675,-0.11190143972635269
0.5092843855253615,0.012888826093795075,0.021072444266375084,0.011420607404561939,0.008173106632784921,0.004223743524952417,0.04259919149915503,0.011165771506385563,9.416869961399732e-05,2019-01-24,939.0,939.0,939.0,939.0,-0.0438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49327354260089673,-0.11754387617111206
0.512577863991339,0.01414918238630572,0.022695387909689307,0.012373844158050318,0.007096928779282974,0.00481834257855962,0.045600849830521484,0.012381904795658455,0.00010817127505931279,2019-01-25,905.0,905.0,905.0,905.0,-0.0362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5022421524663675,-0.11188097298145294
0.5160554117269378,0.015375779554468533,0.024227855688397387,0.013291744395140803,0.006033235911016954,0.005389605799479169,0.04850113290717917,0.013585033960590714,0.00011865234034931504,2019-01-28,852.0,852.0,852.0,852.0,-0.0586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4999999999999999,-0.09816093742847443
0.5197156185345317,0.01656023424340436,0.02565550177075035,0.01418270719708864,0.004993165904126018,0.005937355786274967,0.0513115673358554,0.014757082743038497,0.00013363748693877298,2019-01-29,797.0,797.0,797.0,797.0,-0.0646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49327354260089673,-0.11138594895601273
0.5235542538738567,0.017693420865391857,0.026972517888972453,0.015049228841787027,0.004004631658288349,0.006469762602865137,0.05404039974225783,0.0158812412614954,0.00015484150423536458,2019-01-30,721.0,721.0,721.0,721.0,-0.0954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4887892376681613,-0.11483801156282425
0.5275095310829319,0.018763344804702875,0.02815850882760182,0.015845923971458703,0.0030704797627791325,0.006972048243974904,0.05663980367391119,0.016937514644198293,0.000179028723336222,2019-01-31,668.0,668.0,668.0,668.0,-0.0735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47309417040358726,-0.11654125899076462
0.5315882438321275,0.01977138196759287,0.029219432323666333,0.016559045131692762,0.0022181677357637763,0.007441309853762512,0.05913090038207347,0.01791531686962483,0.00020354127387244014,2019-02-01,1282.0,1282.0,1282.0,1282.0,0.0087,0.14731041412283144,0.18788745853078545,57.51169967651367,0.23605473338276944,110.84352111816406,43.58412170410156,2.9034085273742676,21182.0,2.716857671737671,6110.0,107.10578918457031,135.575439453125,57.54407501220703,143.39633178710938,130.7803192138672,110.54995727539062,0.3764320909976959,0.14729951322078705,1.3584288358688354,0.7528641819953918,0.08183305710554123,0.3109656274318695,0.18003273010253906,0.40916529297828674,0.0377679169178009,0.06609385460615158,0.3304692804813385,0.20772354304790497,0.2879803478717804,0.01888395845890045,0.05193088576197624,1.071664571762085,0.3351902663707733,0.5759606957435608,0.06609385460615158,0.028325937688350677,0.1793975979089737,0.028325937688350677,0.6231706142425537,1.0150127410888672,0.0377679169178009,0.056651875376701355,0.023604948073625565,0.3635161817073822,0.24077045917510986,0.1793975979089737,0.1416296809911728,0.5051459074020386,0.23604947328567505,0.004720989614725113,0.1510716676712036,0.0377679169178009,0.12746672332286835,0.01888395845890045,0.23132848739624023,0.028325937688350677,1.0575016736984253,0.27381739020347595,0.042488906532526016,0.028325937688350677,0.0,0.3021433353424072,0.009441979229450226,0.08969879895448685,2.431309700012207,0.5240298509597778,0.1085827574133873,0.014162968844175339,0.04909983649849892,0.03273322433233261,0.14729951322078705,0.22913256287574768,0.22913256287574768,0.0,0.03273322433233261,0.9983633160591125,0.39279869198799133,0.3436988592147827,0.06546644866466522,0.09819967299699783,0.13093289732933044,0.03273322433233261,0.5728314518928528,0.6055646538734436,0.04909983649849892,0.03273322433233261,0.0,0.2782323956489563,0.2782323956489563,0.06546644866466522,0.19639934599399567,0.6546644568443298,0.3436988592147827,0.016366612166166306,0.06546644866466522,0.08183305710554123,0.08183305710554123,0.04909983649849892,0.19639934599399567,0.03273322433233261,1.0965629816055298,0.3764320909976959,0.09819967299699783,0.04909983649849892,0.0,0.2618657946586609,0.016366612166166306,0.016366612166166306,2.716857671737671,0.5073649883270264,0.3764320909976959,0.03273322433233261,0.4887892376681613,-0.10121259093284607
0.5357069600662785,0.020708637447801326,0.03015286392295266,0.01718557927989206,0.0014702302523166288,0.00787481407826729,0.06150626709000406,0.01880498640869352,0.00022727114884889266,2019-02-04,674.0,674.0,674.0,674.0,-0.0161,0.14731041412283144,0.18788745853078545,57.51169967651367,0.23605473338276944,110.84352111816406,43.58412170410156,2.9034085273742676,21182.0,2.716857671737671,6110.0,107.10578918457031,135.575439453125,57.54407501220703,143.39633178710938,130.7803192138672,110.54995727539062,0.3764320909976959,0.14729951322078705,1.3584288358688354,0.7528641819953918,0.08183305710554123,0.3109656274318695,0.18003273010253906,0.40916529297828674,0.0377679169178009,0.06609385460615158,0.3304692804813385,0.20772354304790497,0.2879803478717804,0.01888395845890045,0.05193088576197624,1.071664571762085,0.3351902663707733,0.5759606957435608,0.06609385460615158,0.028325937688350677,0.1793975979089737,0.028325937688350677,0.6231706142425537,1.0150127410888672,0.0377679169178009,0.056651875376701355,0.023604948073625565,0.3635161817073822,0.24077045917510986,0.1793975979089737,0.1416296809911728,0.5051459074020386,0.23604947328567505,0.004720989614725113,0.1510716676712036,0.0377679169178009,0.12746672332286835,0.01888395845890045,0.23132848739624023,0.028325937688350677,1.0575016736984253,0.27381739020347595,0.042488906532526016,0.028325937688350677,0.0,0.3021433353424072,0.009441979229450226,0.08969879895448685,2.431309700012207,0.5240298509597778,0.1085827574133873,0.014162968844175339,0.04909983649849892,0.03273322433233261,0.14729951322078705,0.22913256287574768,0.22913256287574768,0.0,0.03273322433233261,0.9983633160591125,0.39279869198799133,0.3436988592147827,0.06546644866466522,0.09819967299699783,0.13093289732933044,0.03273322433233261,0.5728314518928528,0.6055646538734436,0.04909983649849892,0.03273322433233261,0.0,0.2782323956489563,0.2782323956489563,0.06546644866466522,0.19639934599399567,0.6546644568443298,0.3436988592147827,0.016366612166166306,0.06546644866466522,0.08183305710554123,0.08183305710554123,0.04909983649849892,0.19639934599399567,0.03273322433233261,1.0965629816055298,0.3764320909976959,0.09819967299699783,0.04909983649849892,0.0,0.2618657946586609,0.016366612166166306,0.016366612166166306,2.716857671737671,0.5073649883270264,0.3764320909976959,0.03273322433233261,0.49551569506726445,-0.05378151312470436
0.5398227440508587,0.021573805399973223,0.03096819985467572,0.0177341121016672,0.0008512371769892613,0.008267059119398068,0.0637812212689497,0.019593232224138613,0.0002484120002981399,2019-02-05,1032.0,1032.0,1032.0,1032.0,0.001,0.14731041412283144,0.18788745853078545,57.51169967651367,0.23605473338276944,110.84352111816406,43.58412170410156,2.9034085273742676,21182.0,2.716857671737671,6110.0,107.10578918457031,135.575439453125,57.54407501220703,143.39633178710938,130.7803192138672,110.54995727539062,0.3764320909976959,0.14729951322078705,1.3584288358688354,0.7528641819953918,0.08183305710554123,0.3109656274318695,0.18003273010253906,0.40916529297828674,0.0377679169178009,0.06609385460615158,0.3304692804813385,0.20772354304790497,0.2879803478717804,0.01888395845890045,0.05193088576197624,1.071664571762085,0.3351902663707733,0.5759606957435608,0.06609385460615158,0.028325937688350677,0.1793975979089737,0.028325937688350677,0.6231706142425537,1.0150127410888672,0.0377679169178009,0.056651875376701355,0.023604948073625565,0.3635161817073822,0.24077045917510986,0.1793975979089737,0.1416296809911728,0.5051459074020386,0.23604947328567505,0.004720989614725113,0.1510716676712036,0.0377679169178009,0.12746672332286835,0.01888395845890045,0.23132848739624023,0.028325937688350677,1.0575016736984253,0.27381739020347595,0.042488906532526016,0.028325937688350677,0.0,0.3021433353424072,0.009441979229450226,0.08969879895448685,2.431309700012207,0.5240298509597778,0.1085827574133873,0.014162968844175339,0.04909983649849892,0.03273322433233261,0.14729951322078705,0.22913256287574768,0.22913256287574768,0.0,0.03273322433233261,0.9983633160591125,0.39279869198799133,0.3436988592147827,0.06546644866466522,0.09819967299699783,0.13093289732933044,0.03273322433233261,0.5728314518928528,0.6055646538734436,0.04909983649849892,0.03273322433233261,0.0,0.2782323956489563,0.2782323956489563,0.06546644866466522,0.19639934599399567,0.6546644568443298,0.3436988592147827,0.016366612166166306,0.06546644866466522,0.08183305710554123,0.08183305710554123,0.04909983649849892,0.19639934599399567,0.03273322433233261,1.0965629816055298,0.3764320909976959,0.09819967299699783,0.04909983649849892,0.0,0.2618657946586609,0.016366612166166306,0.016366612166166306,2.716857671737671,0.5073649883270264,0.3764320909976959,0.03273322433233261,0.491031390134529,-0.04372886195778847
0.5439002274402187,0.02236819114054331,0.03167132165855849,0.018213970200030738,0.00037946834476304536,0.008621821039992428,0.06598453955229722,0.020278499570516167,0.0002666622796470425,2019-02-06,1032.0,1032.0,1032.0,1032.0,0.001,0.14731041412283144,0.18788745853078545,57.51169967651367,0.23605473338276944,110.84352111816406,43.58412170410156,2.9034085273742676,21182.0,2.716857671737671,6110.0,107.10578918457031,135.575439453125,57.54407501220703,143.39633178710938,130.7803192138672,110.54995727539062,0.3764320909976959,0.14729951322078705,1.3584288358688354,0.7528641819953918,0.08183305710554123,0.3109656274318695,0.18003273010253906,0.40916529297828674,0.0377679169178009,0.06609385460615158,0.3304692804813385,0.20772354304790497,0.2879803478717804,0.01888395845890045,0.05193088576197624,1.071664571762085,0.3351902663707733,0.5759606957435608,0.06609385460615158,0.028325937688350677,0.1793975979089737,0.028325937688350677,0.6231706142425537,1.0150127410888672,0.0377679169178009,0.056651875376701355,0.023604948073625565,0.3635161817073822,0.24077045917510986,0.1793975979089737,0.1416296809911728,0.5051459074020386,0.23604947328567505,0.004720989614725113,0.1510716676712036,0.0377679169178009,0.12746672332286835,0.01888395845890045,0.23132848739624023,0.028325937688350677,1.0575016736984253,0.27381739020347595,0.042488906532526016,0.028325937688350677,0.0,0.3021433353424072,0.009441979229450226,0.08969879895448685,2.431309700012207,0.5240298509597778,0.1085827574133873,0.014162968844175339,0.04909983649849892,0.03273322433233261,0.14729951322078705,0.22913256287574768,0.22913256287574768,0.0,0.03273322433233261,0.9983633160591125,0.39279869198799133,0.3436988592147827,0.06546644866466522,0.09819967299699783,0.13093289732933044,0.03273322433233261,0.5728314518928528,0.6055646538734436,0.04909983649849892,0.03273322433233261,0.0,0.2782323956489563,0.2782323956489563,0.06546644866466522,0.19639934599399567,0.6546644568443298,0.3436988592147827,0.016366612166166306,0.06546644866466522,0.08183305710554123,0.08183305710554123,0.04909983649849892,0.19639934599399567,0.03273322433233261,1.0965629816055298,0.3764320909976959,0.09819967299699783,0.04909983649849892,0.0,0.2618657946586609,0.016366612166166306,0.016366612166166306,2.716857671737671,0.5073649883270264,0.3764320909976959,0.03273322433233261,0.4887892376681613,-0.039348650723695755
0.5479286453032133,0.023087265332947943,0.03226322936630435,0.018640080279416493,8.383927491167897e-05,0.008939276015620223,0.06810136539492584,0.02085563689934103,0.0002815067512981356,2019-02-07,1446.0,1446.0,1446.0,1446.0,0.0471,0.14731041412283144,0.18788745853078545,57.51169967651367,0.23605473338276944,110.84352111816406,43.58412170410156,2.9034085273742676,21182.0,2.716857671737671,6110.0,107.10578918457031,135.575439453125,57.54407501220703,143.39633178710938,130.7803192138672,110.54995727539062,0.3764320909976959,0.14729951322078705,1.3584288358688354,0.7528641819953918,0.08183305710554123,0.3109656274318695,0.18003273010253906,0.40916529297828674,0.0377679169178009,0.06609385460615158,0.3304692804813385,0.20772354304790497,0.2879803478717804,0.01888395845890045,0.05193088576197624,1.071664571762085,0.3351902663707733,0.5759606957435608,0.06609385460615158,0.028325937688350677,0.1793975979089737,0.028325937688350677,0.6231706142425537,1.0150127410888672,0.0377679169178009,0.056651875376701355,0.023604948073625565,0.3635161817073822,0.24077045917510986,0.1793975979089737,0.1416296809911728,0.5051459074020386,0.23604947328567505,0.004720989614725113,0.1510716676712036,0.0377679169178009,0.12746672332286835,0.01888395845890045,0.23132848739624023,0.028325937688350677,1.0575016736984253,0.27381739020347595,0.042488906532526016,0.028325937688350677,0.0,0.3021433353424072,0.009441979229450226,0.08969879895448685,2.431309700012207,0.5240298509597778,0.1085827574133873,0.014162968844175339,0.04909983649849892,0.03273322433233261,0.14729951322078705,0.22913256287574768,0.22913256287574768,0.0,0.03273322433233261,0.9983633160591125,0.39279869198799133,0.3436988592147827,0.06546644866466522,0.09819967299699783,0.13093289732933044,0.03273322433233261,0.5728314518928528,0.6055646538734436,0.04909983649849892,0.03273322433233261,0.0,0.2782323956489563,0.2782323956489563,0.06546644866466522,0.19639934599399567,0.6546644568443298,0.3436988592147827,0.016366612166166306,0.06546644866466522,0.08183305710554123,0.08183305710554123,0.04909983649849892,0.19639934599399567,0.03273322433233261,1.0965629816055298,0.3764320909976959,0.09819967299699783,0.04909983649849892,0.0,0.2618657946586609,0.016366612166166306,0.016366612166166306,2.716857671737671,0.5073649883270264,0.3764320909976959,0.03273322433233261,0.4775784753363227,-0.03728112205862999
0.551936162605668,0.023742867558600472,0.032756704233336126,0.019024126358198612,0.0,0.00923312070914356,0.07017781018641345,0.021334735570732177,0.0002953568044353483,2019-02-08,1788.0,1788.0,1788.0,1788.0,-0.0132,0.14731041412283144,0.18788745853078545,57.51169967651367,0.23605473338276944,110.84352111816406,43.58412170410156,2.9034085273742676,21182.0,2.716857671737671,6110.0,107.10578918457031,135.575439453125,57.54407501220703,143.39633178710938,130.7803192138672,110.54995727539062,0.3764320909976959,0.14729951322078705,1.3584288358688354,0.7528641819953918,0.08183305710554123,0.3109656274318695,0.18003273010253906,0.40916529297828674,0.0377679169178009,0.06609385460615158,0.3304692804813385,0.20772354304790497,0.2879803478717804,0.01888395845890045,0.05193088576197624,1.071664571762085,0.3351902663707733,0.5759606957435608,0.06609385460615158,0.028325937688350677,0.1793975979089737,0.028325937688350677,0.6231706142425537,1.0150127410888672,0.0377679169178009,0.056651875376701355,0.023604948073625565,0.3635161817073822,0.24077045917510986,0.1793975979089737,0.1416296809911728,0.5051459074020386,0.23604947328567505,0.004720989614725113,0.1510716676712036,0.0377679169178009,0.12746672332286835,0.01888395845890045,0.23132848739624023,0.028325937688350677,1.0575016736984253,0.27381739020347595,0.042488906532526016,0.028325937688350677,0.0,0.3021433353424072,0.009441979229450226,0.08969879895448685,2.431309700012207,0.5240298509597778,0.1085827574133873,0.014162968844175339,0.04909983649849892,0.03273322433233261,0.14729951322078705,0.22913256287574768,0.22913256287574768,0.0,0.03273322433233261,0.9983633160591125,0.39279869198799133,0.3436988592147827,0.06546644866466522,0.09819967299699783,0.13093289732933044,0.03273322433233261,0.5728314518928528,0.6055646538734436,0.04909983649849892,0.03273322433233261,0.0,0.2782323956489563,0.2782323956489563,0.06546644866466522,0.19639934599399567,0.6546644568443298,0.3436988592147827,0.016366612166166306,0.06546644866466522,0.08183305710554123,0.08183305710554123,0.04909983649849892,0.19639934599399567,0.03273322433233261,1.0965629816055298,0.3764320909976959,0.09819967299699783,0.04909983649849892,0.0,0.2618657946586609,0.016366612166166306,0.016366612166166306,2.716857671737671,0.5073649883270264,0.3764320909976959,0.03273322433233261,0.47309417040358726,-0.033796701580286026
