date,INTC,ASML,AMAT,AMD,QCOM,TSM,TXN,AVGO,NVDA,Semiconductor_Index,Current_Price,Baltic_Price,GPR,Treasury_Rate,News_Sentiment,Next_Day_Close,MA_7,MA_30,RSI_14,MACD,MACD_Signal,BB_Middle,BB_Std,BB_Upper,BB_Lower,Price_Lag_1,Baltic_Price_Lag_1,GPR_Lag_1,Treasury_Rate_Lag_1,News_Sentiment_Lag_1,Price_Lag_3,Baltic_Price_Lag_3,GPR_Lag_3,Treasury_Rate_Lag_3,News_Sentiment_Lag_3,Price_Lag_7,Baltic_Price_Lag_7,GPR_Lag_7,Treasury_Rate_Lag_7,News_Sentiment_Lag_7,Baltic_GPR_Interaction,News_GPR_Interaction,Treasury_News_Interaction,Day_Of_Week,Month,Quarter,Target_Change
2019-01-16,0.4946297715190153,0.006816301172561462,0.012532462715419135,0.0065222698062094575,0.0134829660924084,0.001501110077252732,0.027039705853223794,0.005516886947134064,1.9808590258699188e-05,0.005305548741393745,1.9808590258699188e-05,0.12599923867529503,0.14731041412283138,0.49551569506726445,0.6519911776265973,3.408962806786264e-05,5.21928247690373e-07,0.0,0.9907063825311588,0.33492337857728605,0.33414519050484287,4.034427475166358e-06,0.00019069978856383588,2.1053953455058005e-05,0.0024806885868245976,8.841712097473753e-06,0.13380281690140847,0.14731041412283138,0.49327354260089673,0.6418612934138136,0.0,0.24819185382565664,0.14731041412283138,0.491031390134529,0.6494248826472733,7.392288213410592e-05,0.1880472021317092,0.14731041412283138,0.4887892376681613,0.6688230315025934,0.08922031413555168,0.6393825520694567,0.5652720212312166,0.5,0.0,0.0,0.000216854143613
2019-01-17,0.4973102134157117,0.007948813611562133,0.014253550893011696,0.007488521051591007,0.01245701000727134,0.001973691023387625,0.030189173639312616,0.006541360893506126,3.408962806786264e-05,0.006194960289580775,3.408962806786264e-05,0.13018652455272176,0.14731041412283138,0.4999999999999999,0.6419458353551286,4.941844799291606e-05,0.0,0.0,0.9907063825311588,0.33495734740911165,0.3340955854134758,4.034427475166358e-06,0.00019069978856383588,2.1053953455058005e-05,0.0024806885868245976,1.982303098960192e-05,0.12599923867529503,0.14731041412283138,0.49551569506726445,0.6519911776265973,2.0432543307719042e-06,0.1435097068899886,0.14731041412283138,0.491031390134529,0.6412193600860564,3.901568687865453e-05,0.2700799390940236,0.14731041412283138,0.49551569506726445,0.6758142992982894,0.09174693367926026,0.6305059963670682,0.5539458806319063,0.75,0.0,0.0,0.0002327139994556
2019-01-18,0.5001174539397508,0.009135172179056433,0.015996495426476437,0.008477339034155595,0.011420972831636234,0.002492661538388452,0.03333264681299963,0.007631714554471619,4.941844799291606e-05,0.007125474496803397,4.941844799291606e-05,0.13684811572135516,0.14731041412283138,0.5089686098654708,0.6479001585159297,6.288374313484502e-05,4.800687104553059e-06,0.0,0.9907063825311588,0.33501549087141913,0.3340681872637349,4.034427475166358e-06,0.00019069978856383588,2.1053953455058005e-05,0.0024806885868245976,3.4114479868951886e-05,0.13018652455272176,0.14731041412283138,0.4999999999999999,0.6419458353551286,8.902293117576954e-06,0.13380281690140847,0.14731041412283138,0.49327354260089673,0.6418612934138136,1.670904770299797e-05,0.2700799390940236,0.14731041412283138,0.49775784753363217,0.67048377470995,0.09576655568061479,0.6357675275104113,0.5585033643961581,1.0,0.0,0.0,0.0002043753953272
2019-01-22,0.5030137977377682,0.01035978667973661,0.017734381550575107,0.009462983219905907,0.010352723852483203,0.003043566895082117,0.036431948694853,0.008772159156707454,6.288374313484502e-05,0.0080812192958023,6.288374313484502e-05,0.12238294632660832,0.14731041412283138,0.49775784753363217,0.6472519167157831,7.777327899886888e-05,1.329015942584666e-05,0.0,0.1978566720097865,0.33508952814058807,0.33406191308602573,4.034427475166358e-06,0.00019069978856383588,2.1053953455058005e-05,0.0024806885868245976,4.945447471159381e-05,0.13684811572135516,0.14731041412283138,0.5089686098654708,0.6479001585159297,1.9958853036905477e-05,0.12599923867529503,0.14731041412283138,0.49551569506726445,0.6519911776265973,4.190116671978772e-06,0.2695089455652836,0.14731041412283138,0.49775784753363217,0.6582054855515124,0.08703823362053065,0.6351947093532877,0.5599237591616156,0.25,0.0,0.0,0.0002259462527882
2019-01-23,0.5060666710245776,0.011621044566779398,0.019460363847387724,0.010446900898959971,0.009261851878202387,0.003623028030770137,0.039515531182598984,0.009955248802836936,7.777327899886888e-05,0.009061733928027976,7.777327899886888e-05,0.11210506280928817,0.14731041412283138,0.5022421524663675,0.6316999677746409,9.416869961399732e-05,2.45124427304122e-05,0.0,0.23376037966229118,0.33517699598647366,0.33407537601525633,4.034427475166358e-06,0.00019069978856383588,2.1053953455058005e-05,0.0024806885868245976,6.29295862362711e-05,0.12238294632660832,0.14731041412283138,0.49775784753363217,0.6472519167157831,3.43482230589498e-05,0.13018652455272176,0.14731041412283138,0.4999999999999999,0.6419458353551286,0.0,0.24819185382565664,0.14731041412283138,0.491031390134529,0.6494248826472733,0.08083653110415506,0.6214522466948629,0.5427362692873307,0.5,0.0,0.0,0.0002487416034678
2019-01-24,0.5092843855253615,0.012895530756115131,0.02116241739178107,0.011420607404561939,0.008173106632784921,0.004223743524952417,0.04259919149915503,0.011165771506385563,9.416869961399732e-05,0.010056409976422681,9.416869961399732e-05,0.10392082223068139,0.14731041412283138,0.49327354260089673,0.6253299667511543,0.00010817127505931279,3.780788933001322e-05,0.0,0.3489774852632325,0.3352759159122176,0.3341070484958292,4.034427475166358e-06,0.00019069978856383588,2.1053953455058005e-05,0.0024806885868245976,7.782997677384385e-05,0.11210506280928817,0.14731041412283138,0.5022421524663675,0.6316999677746409,4.9793323397634426e-05,0.13684811572135516,0.14731041412283138,0.5089686098654708,0.6479001585159297,2.098267605291082e-06,0.1435097068899886,0.14731041412283138,0.491031390134529,0.6412193600860564,0.07589813835963377,0.6158234022631655,0.5380630294458049,0.75,0.0,0.0,0.0002123859456486
2019-01-25,0.512577863991339,0.014156542675700184,0.022792290526050446,0.012373844158050318,0.007096928779282974,0.00481834257855962,0.045600849830521484,0.012381904795658455,0.00010817127505931279,0.011042890146292533,0.00010817127505931279,0.09744956223829465,0.14731041412283138,0.5022421524663675,0.6317230736061793,0.00011865234034931504,5.214156271395043e-05,0.0,0.48239774065278646,0.3353796200370534,0.33415429953600406,4.034427475166358e-06,0.00019069978856383588,2.1053953455058005e-05,0.0024806885868245976,9.423734987291932e-05,0.10392082223068139,0.14731041412283138,0.49327354260089673,0.6253299667511543,6.336076274220115e-05,0.12238294632660832,0.14731041412283138,0.49775784753363217,0.6472519167157831,9.141981485188966e-06,0.13380281690140847,0.14731041412283138,0.49327354260089673,0.6418612934138136,0.07199336270117507,0.6214726641376098,0.5427605516907795,1.0,0.0,0.0,0.0001589392104628
2019-01-28,0.5160554117269378,0.015383777909715984,0.024331301490441742,0.013291744395140803,0.006033235911016954,0.005389605799479169,0.04850113290717917,0.013585033960590714,0.00011865234034931504,0.01200773923208251,0.00011865234034931504,0.08736200989722118,0.14731041412283138,0.4999999999999999,0.6472122406301017,0.00013363748693877298,6.640420639672517e-05,0.0,0.6245563701271863,0.3354813859250608,0.3342136038674261,4.034427475166358e-06,0.00019069978856383588,2.1053953455058005e-05,0.0024806885868245976,0.00010825013338559841,0.09744956223829465,0.14731041412283138,0.5022421524663675,0.6317230736061793,7.83632467259987e-05,0.11210506280928817,0.14731041412283138,0.5022421524663675,0.6316999677746409,2.0496231984162838e-05,0.12599923867529503,0.14731041412283138,0.49551569506726445,0.6519911776265973,0.06590650652769534,0.6351596496236054,0.5594604036874916,0.0,0.0,0.0,0.0002272048510331
2019-01-29,0.5197156185345317,0.016568848742330444,0.025765043200733223,0.01418270719708864,0.004993165904126018,0.005937355786274967,0.0513115673358554,0.014757082743038497,0.00013363748693877298,0.01294483424230422,0.00013363748693877298,0.07689379520365436,0.14731041412283138,0.49327354260089673,0.6322819285582157,0.00015484150423536458,8.076844934740146e-05,0.0,0.7804142662207968,0.3355862351620976,0.33428320235461967,4.034427475166358e-06,0.00019069978856383588,2.1053953455058005e-05,0.0024806885868245976,0.00011873883951432629,0.08736200989722118,0.14731041412283138,0.4999999999999999,0.6472122406301017,9.488303870826276e-05,0.10392082223068139,0.14731041412283138,0.49327354260089673,0.6253299667511543,3.527302629856288e-05,0.13018652455272176,0.14731041412283138,0.4999999999999999,0.6419458353551286,0.059589957668423905,0.6219664957042451,0.5452631085426182,0.25,0.0,0.0,0.0003214223642288
2019-01-30,0.5235542538738567,0.01770262483876589,0.02708768258955782,0.015049228841787027,0.004004631658288349,0.006469762602865137,0.05404039974225783,0.0158812412614954,0.00015484150423536458,0.013847974561522952,0.00015484150423536458,0.06242862580890751,0.14731041412283138,0.4887892376681613,0.6283847393645381,0.000179028723336222,9.598045299719082e-05,0.0,0.906114505532872,0.33570026046554496,0.33436297510236807,4.034427475166358e-06,0.00019069978856383588,2.1053953455058005e-05,0.0024806885868245976,0.00013373491047882768,0.07689379520365436,0.14731041412283138,0.49327354260089673,0.6322819285582157,0.00010899183402389434,0.09744956223829465,0.14731041412283138,0.5022421524663675,0.6317230736061793,5.1133975771708307e-05,0.13684811572135516,0.14731041412283138,0.5089686098654708,0.6479001585159297,0.05086163560833975,0.6185227487391783,0.5422141284336368,0.5,0.0,0.0,0.0003665255976554
2019-01-31,0.5275095310829319,0.01877310534379273,0.028278737359895695,0.015845923971458703,0.0030704797627791325,0.006972048243974904,0.05663980367391119,0.016937514644198293,0.000179028723336222,0.014700443981002037,0.000179028723336222,0.05234107346783404,0.14731041412283138,0.47309417040358726,0.6264618665124551,0.00020354127387244014,0.0001127395750118304,0.0,0.978480705043557,0.3358239916828831,0.33445293815318194,0.0,0.0,0.0,0.002497047041661163,0.00015495438579156418,0.06242862580890751,0.14731041412283138,0.4887892376681613,0.6283847393645381,0.00011955240593040928,0.08736200989722118,0.14731041412283138,0.4999999999999999,0.6472122406301017,6.50667094675289e-05,0.12238294632660832,0.14731041412283138,0.49775784753363217,0.6472519167157831,0.04477477943486,0.6168236042482431,0.5437440756650262,0.75,0.0,0.0,0.0003713194709796
2019-02-01,0.5315882438321275,0.019781666879401694,0.02934419068655561,0.016559045131692762,0.0022181677357637763,0.007441309853762512,0.05913090038207347,0.01791531686962483,0.00020354127387244014,0.01549989298353191,0.00020354127387244014,0.16920441568328895,0.14731041412283138,0.4887892376681613,0.6437670913339624,0.00022727114884889266,0.00013088724844524668,0.0,0.9907063825311588,0.33595433337140906,0.3345524502628592,1.4685128228025812e-06,5.948137214570131e-05,6.759535693692809e-06,0.0024921752889599663,0.00017915923770310538,0.05234107346783404,0.14731041412283138,0.47309417040358726,0.6264618665124551,0.00013465122591756196,0.07689379520365436,0.14731041412283138,0.49327354260089673,0.6322819285582157,8.047312543252305e-05,0.11210506280928817,0.14731041412283138,0.5022421524663675,0.6316999677746409,0.11529043397290828,0.6321153472191882,0.5580283381732205,1.0,0.09090909090909091,0.0,0.0003593299682483
2019-02-04,0.5357069600662785,0.020719409912274528,0.030281607763619406,0.01718557927989206,0.0014702302523166288,0.00787481407826729,0.06150626709000406,0.01880498640869352,0.00022727114884889266,0.016239908524051133,0.00022727114884889266,0.05348306052531407,0.14731041412283138,0.49551569506726445,0.6973141746092297,0.0002484120002981399,0.0001500932458401577,0.0,0.9907063825311588,0.33608736762746555,0.3346601705688603,7.356212042425314e-06,0.0002374874340287283,2.8356606143115082e-05,0.0024792345367211643,0.000203689658221054,0.16920441568328895,0.14731041412283138,0.4887892376681613,0.6437670913339624,0.00015601609133643335,0.06242862580890751,0.14731041412283138,0.4887892376681613,0.6283847393645381,9.743770191256163e-05,0.10392082223068139,0.14731041412283138,0.49327354260089673,0.6253299667511543,0.045463857492235075,0.6794321687418722,0.6123851832191624,0.0,0.09090909090909091,0.0,0.0003200106533651
2019-02-05,0.5398227440508587,0.021585027917766036,0.031100424939430965,0.0177341121016672,0.0008512371769892613,0.008267059119398068,0.0637812212689497,0.019593232224138613,0.0002484120002981399,0.01691701078799504,0.0002484120002981399,0.12162162162162163,0.14731041412283138,0.491031390134529,0.7086630659700679,0.0002666622796470425,0.0001703292596706707,0.0,0.9907063825311588,0.33621768349752207,0.3347738830271516,1.673731052465044e-05,0.0004372416527482928,5.513463169162791e-05,0.0024677574214979625,0.00022743683259814074,0.05348306052531407,0.14731041412283138,0.49551569506726445,0.6973141746092297,0.00018038678834721156,0.05234107346783404,0.14731041412283138,0.47309417040358726,0.6264618665124551,0.00011192636723172944,0.09744956223829465,0.14731041412283138,0.5022421524663675,0.6317230736061793,0.08657884824894727,0.6894606041701962,0.624558284046641,0.25,0.09090909090909091,0.0,0.000276167470237
2019-02-06,0.5439002274402187,0.022379826891325977,0.03180654886615422,0.018213970200030738,0.00037946834476304536,0.008621821039992428,0.06598453955229722,0.020278499570516167,0.0002666622796470425,0.017533226688308284,0.0002666622796470425,0.12162162162162163,0.14731041412283138,0.4887892376681613,0.7136080840163364,0.0002815067512981356,0.00019168633104622856,0.0,0.9907063825311588,0.336340686867336,0.3348908440495921,2.887419391801871e-05,0.000613584845217751,8.230744913627352e-05,0.0024618567661482127,0.0002485930960147431,0.12162162162162163,0.14731041412283138,0.491031390134529,0.7086630659700679,0.00020508528467243214,0.16920441568328895,0.14731041412283138,0.4887892376681613,0.6437670913339624,0.0001227712755679511,0.08736200989722118,0.14731041412283138,0.4999999999999999,0.6472122406301017,0.08657884824894727,0.6938302639538843,0.6298301087278906,0.5,0.09090909090909091,0.0,0.0002245679779442
2019-02-07,0.5479286453032133,0.023099275140266717,0.03240098384533305,0.018640080279416493,8.383927491167897e-05,0.008939276015620223,0.06810136539492584,0.02085563689934103,0.0002815067512981356,0.018086958907861245,0.0002815067512981356,0.2004187285877427,0.14731041412283138,0.4775784753363227,0.7159422103891356,0.0002953568044353483,0.00021302310375323485,0.0,0.9907063825311588,0.3364522026018878,0.3350079765445764,4.294077800762186e-05,0.0007501106535502252,0.00010762476148376554,0.0024624142051829223,0.00026685668006477814,0.12162162162162163,0.14731041412283138,0.4887892376681613,0.7136080840163364,0.0002289951682660496,0.05348306052531407,0.14731041412283138,0.49551569506726445,0.6973141746092297,0.0001382766213195996,0.07689379520365436,0.14731041412283138,0.49327354260089673,0.6322819285582157,0.13412523420782674,0.6958928121682358,0.6330310610927907,0.75,0.09090909090909091,0.0,0.0002094773184532
2019-02-08,0.551936162605668,0.02375521840485542,0.032896565704583464,0.019024126358198612,0.0,0.00923312070914356,0.07017781018641345,0.021334735570732177,0.0002953568044353483,0.018590392464450628,0.0002953568044353483,0.2655119908641036,0.14731041412283138,0.47309417040358726,0.7198759298435964,0.00030919325147056587,0.00023329873733546336,0.0,0.9907063825311588,0.3365521751543306,0.3351228071015713,5.8382911694424e-05,0.0008473031631750843,0.00013062277356781782,0.0024687687597910735,0.0002817119735369772,0.2004187285877427,0.14731041412283138,0.4775784753363227,0.7159422103891356,0.0002502963886780035,0.12162162162162163,0.14731041412283138,0.491031390134529,0.7086630659700679,0.00016021672164129308,0.06242862580890751,0.14731041412283138,0.4887892376681613,0.6283847393645381,0.17340268347820542,0.699368839058257,0.6372908889897334,1.0,0.09090909090909091,0.0,0.0002092277023543
2019-02-11,0.5559394768862878,0.02435705854711981,0.03330834405977187,0.019370901581279132,0.00015411782414515018,0.00951471791238162,0.07222752014338762,0.02171660242970641,0.00030919325147056587,0.019049541069884462,0.00030919325147056587,0.2655119908641036,0.14731041412283138,0.4775784753363227,0.7428040128125579,0.0003259711546259869,0.00025208080785801834,0.0,0.9907063825311588,0.33664194720980867,0.335233640706365,7.477317758061708e-05,0.0009115529375918353,0.00015149141532584676,0.0024797547365680295,0.00029557212355073303,0.2655119908641036,0.14731041412283138,0.47309417040358726,0.7198759298435964,0.0002686851098666482,0.12162162162162163,0.14731041412283138,0.4887892376681613,0.7136080840163364,0.00018524358358697202,0.05234107346783404,0.14731041412283138,0.47309417040358726,0.6264618665124551,0.17340268347820542,0.7196292144763283,0.6601355991646796,0.0,0.09090909090909091,0.0,0.0002536538317148
2019-02-12,0.559943756603192,0.024917015285448596,0.033650945823210626,0.019693661050213973,0.0005706778981456884,0.009789948166699203,0.07427761639945551,0.022008639929554014,0.0003259711546259869,0.019474338540796138,0.0003259711546259869,0.22363913208983635,0.14731041412283138,0.48430493273542596,0.7338137804222297,0.00034618689655453727,0.00026974680862906775,0.0,0.9907063825311588,0.33672646710007814,0.33534016694794083,9.194533938686189e-05,0.0009544924473263434,0.00017113707066751527,0.002493921730288687,0.000309418657543456,0.2655119908641036,0.14731041412283138,0.4775784753363227,0.7428040128125579,0.0002836421877921991,0.2004187285877427,0.14731041412283138,0.4775784753363227,0.7159422103891356,0.0002106070706273111,0.16920441568328895,0.14731041412283138,0.4887892376681613,0.6437670913339624,0.1481364880411197,0.7116850054654689,0.6507874974015314,0.25,0.09090909090909091,0.0,0.0003055506994684
2019-02-13,0.5638816591189666,0.02543052869770146,0.033935286916059654,0.0199946402015225,0.0012607470349679795,0.010056102303280579,0.0763045157317791,0.022215784261853777,0.00034618689655453727,0.01986491586525055,0.00034618689655453727,0.04092120289303389,0.14731041412283138,0.491031390134529,0.7420827409817949,0.00037002271762741346,0.00028690573811362974,0.0,0.9907063825311588,0.336810306551323,0.33544310351972156,0.00010982827445293886,0.000987508751119191,0.00019053095460537517,0.0025099504785836696,0.00032620879201779307,0.22363913208983635,0.14731041412283138,0.48430493273542596,0.7338137804222297,0.0002975973038054497,0.2655119908641036,0.14731041412283138,0.47309417040358726,0.7198759298435964,0.0002351607120586463,0.05348306052531407,0.14731041412283138,0.49551569506726445,0.6973141746092297,0.03788399886110936,0.7189918634125904,0.6590434641948083,0.5,0.09090909090909091,0.0,0.0003601563160596
